sequence_index,phase,time_s,cluster_id,observed_liquid_share,prior_liquid_share,posterior_liquid_share,observed_sand_share,prior_sand_share,posterior_sand_share,posterior_half_length_m,posterior_cluster_factor,posterior_sand_transport_factor
49,validation,3683.0,0,0.03908834539619835,0.05944412303017214,0.0569328435791091,0.03207327312296717,0.03849035822215512,0.03933792368281037,665.1670407870446,2.6864747542803196,1.1730834779416919
49,validation,3683.0,1,0.04241354157161569,0.060108662131766986,0.05694296994852719,0.006719856096427692,0.02292555979202935,0.022123009249760787,659.0982584924851,2.686952584546366,0.6595353882997818
49,validation,3683.0,2,0.16667921764607702,0.14037101633698668,0.15629034935351907,0.1352338475756416,0.10201402351786315,0.12316690780048697,483.41022118818603,2.5060036191439035,0.7299626933625215
49,validation,3683.0,3,0.6141238297569804,0.6147458279083163,0.5837312010333477,0.6718963532128898,0.730576490153744,0.6526536767149103,125.79119660529932,1.8885729407335612,0.46972126615507204
49,validation,3683.0,4,0.11125249871177141,0.08180204824999429,0.1035599097295114,0.14686921327930685,0.08955661821065677,0.14553906753597703,40.53517351970685,0.42699215679503627,1.666368367142163
49,validation,3683.0,5,0.026442566917357097,0.04352832234276367,0.042542726355985494,0.007207456712766829,0.016436950103551347,0.017179415016054404,26.60550025165566,0.2207784885052025,0.8165559504017029
50,validation,3758.0,0,0.037842353921995024,0.05664853638257094,0.05200073198639908,0.03012734443437114,0.03963656655969071,0.03431428831253733,718.5132230351484,2.6707983358360554,1.1680926426207907
50,validation,3758.0,1,0.04108745150770456,0.05686697433470861,0.052116452498604596,0.007562916719264624,0.022308414107873972,0.01833562807427637,717.8764343011711,2.676741832006483,0.6219471197002248
50,validation,3758.0,2,0.17749698290411495,0.16348343947787708,0.18304754117138639,0.16138717068897587,0.13313918049375015,0.15578893091130092,479.04180366371224,2.454833902295847,0.7080301988500078
50,validation,3758.0,3,0.5862420594096972,0.5761356935410354,0.5594539376142907,0.6054131904199039,0.6400632082060257,0.6021684483013677,132.5438177240046,1.9475432280722305,0.45804957450985634
50,validation,3758.0,4,0.13088496738862906,0.10405868049188091,0.11634045237525974,0.1862077638409132,0.14755921508026362,0.17540823631540126,46.06184317208063,0.49479135851956657,1.6462591755618132
50,validation,3758.0,5,0.026446184867859185,0.04280667577192692,0.03704088435405954,0.00930161389657138,0.017293415552395972,0.013984468085116358,26.3946886616794,0.20848898866119422,0.8191684566731933
51,validation,3834.0,0,0.03674008524684902,0.05214913585329952,0.051403774155044754,0.028271737885830255,0.03434509644471151,0.03391071429480473,754.1082575212594,2.6445426043469475,1.1507716464218531
51,validation,3834.0,1,0.04003975721209973,0.052417824108394115,0.051270507028458964,0.00882980179034946,0.01856241224555928,0.016550117709038723,744.9003543906487,2.6376864814297467,0.5639714681650148
51,validation,3834.0,2,0.18613446114774237,0.18377920730988187,0.16233809502343916,0.18478761101311683,0.15691987934046073,0.13491197705809296,497.69167946175946,2.395391334424731,0.7271466707173649
51,validation,3834.0,3,0.561177924676011,0.5574706032156317,0.5621298933986635,0.540700792578136,0.6011725336083961,0.5725222241658255,137.77912056807057,1.951261047844629,0.4229586253033988
51,validation,3834.0,4,0.14942192996105894,0.11543670727532959,0.1355538756135372,0.22602574183375257,0.17404264916571144,0.22778093961893273,51.96695625401627,0.558121114680801,1.6382587782392872
51,validation,3834.0,5,0.02648584175623881,0.03874652223746328,0.03730385478085637,0.011384314898814828,0.014957429195160993,0.014324027153305465,27.298971247877184,0.20764232994662069,0.8119016475287674
52,validation,3909.0,0,0.03562065499229871,0.050903812684514556,0.050621151515785036,0.026825740593138078,0.033446437998919734,0.033311851230111246,775.5634428388319,2.621198760268574,1.1701786251236135
52,validation,3909.0,1,0.03885698278977668,0.050849116353229466,0.05099445371651754,0.009113179707469722,0.0162195789492315,0.015415054093055778,772.9319600010425,2.6405286102713035,0.5351714882255476
52,validation,3909.0,2,0.1925411231598777,0.16837834083706596,0.16269635447031386,0.19906623241336935,0.1428745222041133,0.13773584562612762,504.29298619657965,2.360488736971876,0.7471831847505992
52,validation,3909.0,3,0.5381077817557631,0.5583536135810266,0.5497583744984303,0.4983368214475692,0.5670848547696907,0.5395251451507033,141.11940893333988,1.9246085563333277,0.4171779533311
52,validation,3909.0,4,0.16861539302782777,0.1356444970793723,0.1501860053827462,0.2545154658163513,0.22702741891720993,0.2610283504691629,57.44650080875594,0.6119227620236846,1.6094043019870665
52,validation,3909.0,5,0.02625806427445599,0.035870619464791066,0.03574366041620708,0.012142560022102329,0.01334718716083481,0.012983753430839282,27.84139246960051,0.20293293106033655,0.7959145490413059
53,validation,3984.0,0,0.034782635444492706,0.05013977293474672,0.05125489989989088,0.026825740593138078,0.03259633431877347,0.03372234424832711,811.8834978147811,2.669810006594566,1.2017295310122436
53,validation,3984.0,1,0.03798056446106864,0.05049470417353184,0.050679657228042456,0.009113179707469722,0.014985815469376709,0.01414799330467149,795.7740713757369,2.639846263722748,0.5133653768399512
53,validation,3984.0,2,0.2014813552467681,0.17159066661680097,0.1672796458558404,0.19906623241336935,0.1497940362196515,0.1421205844685163,515.6746163359788,2.358372644336958,0.7631565285242735
53,validation,3984.0,3,0.5173154867857672,0.5428473090208348,0.5376912536378633,0.4983368214475692,0.5375187853203118,0.5306486726471293,143.64333001385438,1.8963345265453442,0.4399668209755166
53,validation,3984.0,4,0.18211604871957296,0.14744221541844577,0.15930009537340092,0.2545154658163513,0.25114718601384833,0.2679866959933486,61.568277747057195,0.6463730419620081,1.5560844993046068
53,validation,3984.0,5,0.026323909342330358,0.03748533183563983,0.033794448004961924,0.012142560022102329,0.013957842658038098,0.011373709338007163,28.059017748852426,0.1961919754531598,0.7892510231575331
54,validation,4059.0,0,0.03408204740459222,0.05108764679596826,0.05017267597301016,0.026825740593138078,0.03367326165457855,0.032394975052933095,837.0350398726249,2.683645626212978,1.2322080594820526
54,validation,4059.0,1,0.03724692822945494,0.050443266693841644,0.04954472685025089,0.009113179707469722,0.014100257238553375,0.01262327266498307,819.4310497898315,2.65005776421248,0.4899255408085271
54,validation,4059.0,2,0.20968832409517615,0.16432391084877265,0.1776331400354801,0.19906623241336935,0.13786388944804126,0.15022519903641726,505.2092909327955,2.3190814681702663,0.7558896840702471
54,validation,4059.0,3,0.4986156438764728,0.5381226870479893,0.5182759905893469,0.4983368214475692,0.5276079826402283,0.5141080520897802,146.93070387885703,1.8854217522521786,0.4663486032145629
54,validation,4059.0,4,0.19392569796360914,0.16230595675903828,0.17231076970836517,0.2545154658163513,0.2754167122333391,0.2803474520889887,67.76198716737218,0.710064460501232,1.4809853296992121
54,validation,4059.0,5,0.026441358430694624,0.03371653185439,0.032062696843546776,0.012142560022102329,0.011337896785259387,0.010301049066897576,28.67582987152708,0.19459386323480982,0.8021127077293785
55,validation,4134.0,0,0.03359940205325647,0.049635572476075134,0.04966348139407824,0.02634635328498119,0.03175357757977338,0.031411720811563536,856.9228961519894,2.6687751107362705,1.2666758912159055
55,validation,4134.0,1,0.03676589930147273,0.04874611059782921,0.04876125889866746,0.010579346611676336,0.01233946948177222,0.011970333259970564,834.680881923569,2.620292224065628,0.4970723644244235
55,validation,4134.0,2,0.21328100148057347,0.18827533720810027,0.1665463612565991,0.20885455267420988,0.1645863620331341,0.13389154979216564,513.1585393144145,2.282105269450293,0.7789869155869592
55,validation,4134.0,3,0.4813188805731834,0.5106944681860989,0.5109766159008345,0.45693803291458557,0.507096715571926,0.5009042779953752,150.09254306688803,1.8706882560491505,0.4847818278253334
55,validation,4134.0,4,0.20820639620403963,0.17047817177132885,0.19317935976484052,0.282875728387223,0.2740337750482412,0.3127482327761365,75.27995069360095,0.7868802992466483,1.4351290008714106
55,validation,4134.0,5,0.02682842038747437,0.03217033976056766,0.03087292278498018,0.014405986127324064,0.010190100285152954,0.009073885364788531,29.087339516198938,0.19077292340113539,0.7828924875759685
56,validation,4209.0,0,0.03338723355322362,0.04949156062769808,0.0497620500308907,0.02648140210711223,0.031414917621500234,0.030883363113912998,879.2258253475933,2.668811497379422,1.2730287305710675
56,validation,4209.0,1,0.03648288884878878,0.048495160944322026,0.04850625252504235,0.012191018139114267,0.012089157643388793,0.011645732600196862,850.9920308759615,2.601461241111684,0.5000820839596672
56,validation,4209.0,2,0.22297723678575307,0.16788783036045962,0.14748220035221477,0.231804505902973,0.13723786079363107,0.11015911276567085,532.7277528864499,2.264787693461739,0.798340009936518
56,validation,4209.0,3,0.4655587884971657,0.5111945334082784,0.5151417764094733,0.4223730194878624,0.5034457227745992,0.5025077496978022,154.85102637278234,1.8817752360352995,0.4922783870998255
56,validation,4209.0,4,0.21376811543204455,0.18916030947118492,0.20724467301724775,0.2893459753472892,0.3053078224990001,0.33575846361402273,80.90600151308846,0.8347253150452949,1.4119015206029684
56,validation,4209.0,5,0.02782573688302439,0.03377060518805689,0.03186304766513119,0.017804079015648958,0.010504518667880557,0.009045578208394231,30.239150179953615,0.19472260587728962,0.7608998016414417
57,validation,4285.0,0,0.03282438676721288,0.04964177799307591,0.048531768107172635,0.025672582019770556,0.030761011622255842,0.030046691539559994,898.6089136822224,2.673256809737444,1.2655301964471357
57,validation,4285.0,1,0.0359777623539631,0.04842898154503642,0.04746928493189015,0.013295463427351656,0.011710708875568146,0.012187744703638178,872.3520007724322,2.614732455601342,0.5318396118537742
57,validation,4285.0,2,0.23393358000562264,0.15205456180833876,0.15835151059179975,0.2600895607178329,0.11579366514483284,0.12943114693816166,526.0072449126238,2.2535630022089403,0.8217900872038411
57,validation,4285.0,3,0.44965738510466396,0.512354200569045,0.5033099530750592,0.3839965602362175,0.500892339068712,0.4718189580367571,159.05098800827045,1.8947129303316714,0.47092982151511814
57,validation,4285.0,4,0.21965189396380497,0.20511239521776162,0.21273091488097493,0.2977836388349701,0.3315336837815557,0.3482983418055132,85.84867403938253,0.8777827979675003,1.3789231730161806
57,validation,4285.0,5,0.02795499180473249,0.0324080828667423,0.029606568413103405,0.019162194763857363,0.009308591507075692,0.008217116976369688,30.482548721304898,0.19054116929962117,0.7631610356250597
58,validation,4360.0,0,0.03231012032362863,0.04827090500473249,0.04649598023183148,0.024985477856978848,0.030076054501696103,0.02897966473871261,917.5295525422042,2.671333221526665,1.276273057401756
58,validation,4360.0,1,0.03546897076040013,0.04729820594209986,0.04584365700917837,0.014159056911027873,0.011966559198556414,0.011995098603574506,896.9918703872745,2.6338553000556475,0.5403459642131825
58,validation,4360.0,2,0.2476676493090425,0.15857789906129388,0.1831986024207998,0.29474273696339975,0.12992012022618976,0.17364032006880098,504.1031022607296,2.239541545526045,0.8524914360409641
58,validation,4360.0,3,0.4352337051015683,0.5021247054560899,0.4862193876448682,0.35138047421284363,0.4703119478182103,0.4405610932925495,164.1835969654706,1.9189307107162112,0.4537215458405558
58,validation,4360.0,4,0.2214175597899267,0.21297290190358387,0.209789220466296,0.29484419285281,0.3490343641556569,0.33674312288358815,89.71715590762743,0.9059890269585039,1.3309463865412594
58,validation,4360.0,5,0.027901994715433694,0.030755382632200106,0.02845315222702612,0.01988806120293994,0.0086909540996905,0.008080700412774198,31.501508312699098,0.19372352120997327,0.7808278285821966
59,validation,4435.0,0,0.03171919055552966,0.0466814637784007,0.04555685138806167,0.02410577441588816,0.029241145170744786,0.02893117193978064,937.490259156072,2.657163975751598,1.3075164611387085
59,validation,4435.0,1,0.03477843879714096,0.04593215922927102,0.04488967177218099,0.014323988352224306,0.012254740929267519,0.011758648306420408,915.991002704646,2.6182498368974256,0.5441143416900299
59,validation,4435.0,2,0.25907220210525234,0.17956798244480537,0.1887840624375058,0.3205833398237662,0.1691368091046974,0.18932525984640985,499.73324946736255,2.212689941590525,0.8798955019285389
59,validation,4435.0,3,0.4211733905590693,0.48637112806156296,0.47654358608815234,0.32178199816047526,0.43777938092698265,0.4172442913484042,168.04820599027943,1.9145255908629233,0.44075095045660617
59,validation,4435.0,4,0.22530838816691223,0.2108066844823074,0.21509376664833968,0.29841993064679573,0.34242219333802487,0.3442804867905865,94.69311299407408,0.9406560862260113,1.298598654286023
59,validation,4435.0,5,0.027948389816095338,0.030640582003652467,0.02913206166575955,0.020784968600850263,0.009165730530282922,0.008460141768398627,32.94583535632879,0.1999225606874013,0.7818991618945151
